ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Days_Since_Customer,Education_Rank,Income_Z
9491,1984,Bachelors,Together,23976,1,0,12/27/2013,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,37,2841,2,-1.2994619380717882
10837,1975,Bachelors,Married,23957,1,0,10/28/2012,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,46,3266,2,-1.3003443898702165
5252,1969,Bachelors,Divorced,23910,1,0,10/26/2012,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,52,3268,2,-1.3025272969505393
9612,1987,Master,Single,23830,0,0,7/2/2014,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,34,2654,3,-1.3062428834702375
5393,1977,Bachelors,Single,23763,1,0,7/8/2012,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,44,3378,2,-1.3093546871804849
7527,1968,Master,Divorced,23748,1,0,11/21/2012,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,53,3242,3,-1.3100513596529282
8686,1979,High School,Together,23724,1,0,8/1/2013,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,42,2989,1,-1.3111660356088377
10755,1976,Master,Married,23718,1,0,2/9/2013,76,6,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,0,45,3162,3,-1.311444704597815
2936,1982,Master,Together,23661,1,0,4/12/2013,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,39,3100,3,-1.3140920599931
2230,1970,PhD,Married,23626,1,0,5/24/2014,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,0,51,2693,4,-1.3157176290954682
7301,1982,Master,Single,23616,1,0,11/17/2012,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,1,39,3246,3,-1.3161820774104305
5346,1973,Master,Married,23559,1,0,3/7/2013,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,0,48,3136,3,-1.3188294328057155
9727,1957,Bachelors,Married,23539,0,0,2/28/2014,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,64,2778,2,-1.31975832943564
7788,1983,PhD,Married,23536,1,0,4/6/2014,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,38,2741,4,-1.3198976639301288
1744,1965,High School,Single,23529,0,1,7/1/2013,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,56,3020,1,-1.3202227777506024
6673,1965,Bachelors,Single,23478,0,0,3/19/2013,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,56,3124,2,-1.3225914641569099
898,1986,Bachelors,Married,23477,1,0,10/21/2013,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,35,2908,2,-1.3226379089884062
798,1987,Bachelors,Single,23442,1,0,12/24/2012,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,0,34,3209,2,-1.3242634780907743
3745,1988,Master,Married,23331,1,0,4/9/2012,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,33,3468,3,-1.3294188543868555
9771,1988,Master,Single,23331,1,0,5/10/2012,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0,33,3437,3,-1.3294188543868555
10364,1959,Bachelors,Divorced,23295,0,0,7/13/2013,72,0,0,1,2,12,5,1,1,0,2,8,0,0,0,0,0,0,0,62,3008,2,-1.3310908683207199
153,1953,Bachelors,Divorced,23272,0,0,10/17/2013,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,68,2912,2,-1.332159099445133
4297,1969,Bachelors,Together,23228,1,0,1/26/2014,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,52,2811,2,-1.334202672030967
8182,1984,Bachelors,Married,23228,1,0,5/1/2014,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,37,2716,2,-1.334202672030967
9672,1970,Master,Married,23162,1,1,12/21/2013,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,51,2847,3,-1.3372680309097182
1878,1985,Master,Married,23148,0,0,2/18/2014,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,36,2788,3,-1.3379182585506655
213,1963,PhD,Single,23091,1,1,5/28/2014,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0,58,2689,4,-1.3405656139459503
4023,1970,Bachelors,Married,22979,1,0,6/9/2012,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,51,3407,2,-1.345767435073528
304,1981,Master,Single,22944,1,0,12/23/2013,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,0,40,2845,3,-1.347393004175896
5068,1971,Bachelors,Single,22804,1,0,7/31/2013,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,50,2990,2,-1.353895280585368
10735,1971,Bachelors,Single,22804,1,0,7/31/2013,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,50,2990,2,-1.353895280585368
4838,1978,Bachelors,Together,22775,1,0,6/19/2013,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,43,3032,2,-1.3552421806987587
10207,1978,Bachelors,Together,22775,1,0,6/19/2013,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,43,3032,2,-1.3552421806987587
3112,1977,Master,Married,22701,1,0,5/9/2013,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,44,3073,3,-1.3586790982294796
8140,1973,Bachelors,Together,22682,1,0,3/10/2013,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,48,3133,2,-1.359561550027908
1087,1975,Master,Together,22669,1,0,5/22/2013,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,46,3060,3,-1.3601653328373589
524,1966,High School,Together,22634,0,0,1/16/2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,55,3186,1,-1.361790901939727
880,1966,High School,Together,22634,0,0,1/16/2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,55,3186,1,-1.361790901939727
1726,1970,Bachelors,Single,22585,0,0,3/18/2013,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,1,51,3125,2,-1.364066698683042
2826,1967,Bachelors,Married,22574,2,1,10/28/2013,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,54,2901,2,-1.3645775918295007
6222,1967,Bachelors,Married,22574,2,1,10/28/2013,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,54,2901,2,-1.3645775918295007
2156,1955,PhD,Married,22554,1,1,3/11/2012,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,66,3497,4,-1.3655064884594252
7736,1986,Bachelors,Married,22518,1,0,10/22/2012,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,35,3272,2,-1.3671785023932894
7462,1954,Bachelors,Single,22507,0,0,11/24/2012,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,67,3239,2,-1.3676893955397478
8079,1982,Bachelors,Married,22448,1,0,2/26/2014,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,39,2780,2,-1.3704296405980254
5527,1987,Bachelors,Together,22434,1,0,2/13/2013,25,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,0,34,3158,2,-1.3710798682389727
3855,1963,Bachelors,Married,22419,0,0,4/18/2013,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,58,3094,2,-1.371776540711416
9460,1963,Bachelors,Married,22419,0,0,4/18/2013,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,58,3094,2,-1.371776540711416
2686,1969,High School,Together,22390,0,0,10/21/2013,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,52,2908,1,-1.3731234408248065
2292,1985,Bachelors,Single,22327,1,0,2/8/2013,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,36,3163,2,-1.3760494652090691
4817,1956,Bachelors,Divorced,22304,0,0,4/8/2012,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,65,3469,2,-1.3771176963334824
11148,1975,Bachelors,Together,22280,1,0,5/19/2013,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,46,3063,2,-1.3782323722893917
255,1951,Bachelors,Divorced,22263,1,1,3/30/2014,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,70,2748,2,-1.3790219344248276
89,1975,Master,Married,22212,1,0,9/12/2013,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,46,2947,3,-1.3813906208311353
10779,1983,Bachelors,Single,22148,0,0,4/13/2014,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,38,2734,2,-1.384363090046894
954,1960,High School,Widow,22123,0,0,3/27/2014,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,61,2751,1,-1.3855242108342996
7629,1977,Bachelors,Married,22108,1,1,8/5/2014,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,44,2620,2,-1.386220883306743
4557,1970,Bachelors,Together,22070,1,0,4/10/2013,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,51,3102,2,-1.3879857869035999
1143,1972,Bachelors,Married,22063,1,0,8/8/2013,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,49,2982,2,-1.3883109007240733
9592,1983,Bachelors,Together,22010,1,0,6/30/2013,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,38,3021,2,-1.3907724767933736
8430,1957,Bachelors,Together,21994,0,1,12/24/2012,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,64,3209,2,-1.3915155940973132
8619,1957,Bachelors,Together,21994,0,1,12/24/2012,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,64,3209,2,-1.3915155940973132
4328,1986,Master,Married,21955,1,0,7/9/2013,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,35,3012,3,-1.393326942525666
9862,1969,Bachelors,Together,21918,1,0,11/14/2013,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0,52,2884,2,-1.3950454012910265
7141,1986,Master,Single,21888,1,0,12/29/2012,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,1,35,3204,3,-1.3964387462359134
905,1986,Bachelors,Divorced,21846,1,0,10/22/2013,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,35,2907,2,-1.3983894291587549
2549,1983,PhD,Together,21840,1,0,7/21/2013,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,38,3000,4,-1.3986680981477324
3623,1976,Bachelors,Together,21675,1,0,11/6/2014,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,45,2527,2,-1.40633149534461
6856,1979,Bachelors,Together,21645,1,0,3/9/2012,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,42,3499,2,-1.4077248402894968
5371,1989,Bachelors,Single,21474,1,0,8/4/2014,0,6,16,24,11,0,34,2,3,1,2,7,1,0,0,0,0,0,1,32,2621,2,-1.415666906475352
5585,1972,Bachelors,Single,21359,1,0,4/20/2013,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,49,3092,2,-1.4210080620974181
6770,1985,Bachelors,Married,21355,1,0,8/20/2013,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,36,2970,2,-1.421193841423403
4066,1978,Master,Divorced,21282,1,0,11/5/2014,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,43,2528,3,-1.4245843141226278
4961,1974,Master,Together,21255,1,0,1/21/2014,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,47,2816,3,-1.425838324573026
1987,1987,High School,Single,21063,1,0,9/25/2013,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,34,2934,1,-1.434755732220302
1458,1982,Master,Married,21059,1,0,7/1/2014,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,39,2655,3,-1.434941511546287
5316,1976,Master,Together,21024,0,0,4/7/2013,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,45,3105,3,-1.4365670806486548
3865,1977,Master,Together,20981,0,0,4/30/2013,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,44,3082,3,-1.4385642084029926
793,1973,Bachelors,Married,20895,1,0,6/10/2012,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,48,3406,2,-1.4425584639116682
49,1970,Bachelors,Single,20587,1,0,11/5/2014,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,51,2528,2,-1.4568634720125067
4973,1970,Bachelors,Single,20587,1,0,11/5/2014,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,51,2528,2,-1.4568634720125067
503,1985,Master,Married,20559,1,0,12/3/2013,88,13,1,29,3,0,7,2,2,0,3,8,0,0,0,0,0,0,0,36,2865,3,-1.4581639272944011
9081,1988,Bachelors,Single,20518,1,0,5/18/2014,58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,0,33,2699,2,-1.4600681653857464
2518,1986,Master,Together,20491,0,0,1/25/2013,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,35,3177,3,-1.4613221758361445
4298,1973,PhD,Together,20427,1,0,3/24/2014,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,48,2754,4,-1.4642946450519032
1407,1986,High School,Married,20425,1,0,10/29/2012,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,35,3265,1,-1.4643875347148958
4211,1986,High School,Married,20425,1,0,10/29/2012,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,35,3265,1,-1.4643875347148958
5150,1979,High School,Single,20194,1,0,12/17/2012,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,42,3216,1,-1.4751162907905244
4712,1991,Master,Together,20193,0,0,11/28/2012,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,30,3235,3,-1.4751627356220207
2929,1976,Bachelors,Single,20180,0,0,2/20/2013,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,45,3151,2,-1.4757665184314717
4436,1976,Bachelors,Single,20180,0,0,2/20/2013,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,45,3151,2,-1.4757665184314717
2106,1974,Master,Married,20130,0,0,3/17/2014,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,47,2761,3,-1.478088760006283
3363,1974,Master,Married,20130,0,0,3/17/2014,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,47,2761,3,-1.478088760006283
7093,1985,Bachelors,Married,19986,1,0,11/14/2013,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,36,2884,2,-1.48477681574174
9543,1985,Bachelors,Married,19986,1,0,11/14/2013,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,36,2884,2,-1.48477681574174
6504,1975,Master,Together,19789,1,0,11/20/2013,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,0,46,2878,3,-1.493926447546497
3536,1960,Bachelors,Together,19740,0,1,3/24/2013,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,61,3119,2,-1.4962022442898122
11114,1970,Bachelors,Together,19656,1,0,8/2/2013,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,51,2988,2,-1.5001036101354954
8975,1968,Bachelors,Married,19514,1,1,1/26/2014,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,0,53,2811,2,-1.50669877620796
9671,1968,Bachelors,Married,19514,1,1,1/26/2014,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,1,53,2811,2,-1.50669877620796
8442,1985,Master,Married,19510,2,0,4/9/2013,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,36,3103,3,-1.5068845555339447
4259,1986,Master,Single,19485,2,0,9/24/2013,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,35,2935,3,-1.5080456763213506
9986,1982,Bachelors,Together,19444,1,0,2/22/2014,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,1,39,2784,2,-1.509949914412696
11121,1981,Bachelors,Married,19419,1,0,10/11/2012,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,40,3283,2,-1.5111110352001016
3102,1981,Master,Together,19414,1,0,10/16/2013,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,40,2913,3,-1.5113432593575828
10432,1974,Bachelors,Divorced,19346,1,0,1/30/2014,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,0,47,2807,2,-1.5145015078993262
8523,1968,Bachelors,Married,19329,1,0,12/14/2013,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,53,2854,2,-1.5152910700347622
5868,1980,Bachelors,Married,19107,1,0,8/22/2013,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,41,2968,2,-1.525601822626925
4329,1984,PhD,Married,18988,1,0,5/23/2014,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,37,2694,4,-1.5311287575749761
6682,1973,High School,Married,18978,1,0,11/12/2012,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0,48,3251,1,-1.5315932058899384
1876,1990,Bachelors,Married,18929,0,0,2/16/2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,31,3155,2,-1.5338690026332535
2253,1990,Bachelors,Married,18929,0,0,2/16/2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,31,3155,2,-1.5338690026332535
2326,1990,Bachelors,Married,18929,0,0,2/16/2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,31,3155,2,-1.5338690026332535
624,1984,Master,Single,18890,0,0,10/11/2012,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,37,3283,3,-1.5356803510616066
9668,1971,Bachelors,Married,18793,1,0,12/1/2013,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,0,50,2867,2,-1.5401854997167408
4055,1992,High School,Single,18746,1,0,5/29/2014,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,29,2688,1,-1.5423684067970636
2661,1964,Bachelors,Single,18701,1,1,4/6/2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,57,3106,2,-1.5444584242143937
3130,1964,Bachelors,Single,18701,1,1,4/6/2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,57,3106,2,-1.5444584242143937
4086,1959,Bachelors,Married,18690,0,0,12/28/2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,62,3205,2,-1.5449693173608523
10304,1959,Bachelors,Married,18690,0,0,12/28/2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,62,3205,2,-1.5449693173608523
10826,1959,Bachelors,Married,18690,0,0,12/28/2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,62,3205,2,-1.5449693173608523
7892,1969,Bachelors,Single,18589,0,0,2/1/2013,89,6,4,25,15,12,13,2,2,1,3,7,0,0,0,0,0,0,0,52,3170,2,-1.5496602453419712
6528,1982,Master,Together,18492,1,0,5/6/2014,75,2,2,2,2,1,1,1,1,0,2,8,0,0,0,0,0,0,0,39,2711,3,-1.5541653939971054
6398,1974,High School,Married,18393,1,0,3/29/2014,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,47,2749,1,-1.5587634323152322
5294,1989,Bachelors,Single,18358,1,0,11/20/2013,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,32,2878,2,-1.5603890014176
3068,1990,Bachelors,Married,18351,0,0,10/29/2013,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,31,2900,2,-1.5607141152380737
8369,1987,Bachelors,Together,18227,1,0,8/11/2012,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,34,3344,2,-1.566473274343606
2431,1990,Bachelors,Married,18222,0,0,12/31/2012,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,31,3202,2,-1.5667054985010873
10790,1985,PhD,Married,18169,1,0,2/19/2013,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,36,3152,4,-1.5691670745703874
5029,1946,Bachelors,Married,18100,0,0,6/8/2013,14,3,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,0,75,3043,2,-1.572371767943627
6742,1979,Bachelors,Married,17688,1,0,1/13/2013,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,42,3189,2,-1.5915070385200731
8625,1976,Bachelors,Married,17649,1,0,12/11/2013,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,45,2857,2,-1.5933183869484262
6516,1989,High School,Married,17487,1,0,3/18/2013,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,32,3125,1,-1.6008424496508151
4992,1975,Master,Together,17459,1,0,9/19/2013,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,1,46,2940,3,-1.6021429049327096
4240,1978,Bachelors,Married,17345,1,0,3/11/2012,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,43,3497,2,-1.6074376157232797
2569,1987,Bachelors,Married,17323,0,0,10/10/2012,38,3,14,17,6,1,5,1,1,0,3,8,0,0,0,0,0,0,0,34,3284,2,-1.6084594020161966
1384,1992,High School,Married,17256,1,0,11/23/2013,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,29,2875,1,-1.611571205726444
9481,1976,Bachelors,Married,17148,1,0,1/28/2014,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,45,2809,2,-1.6165872475280367
24,1960,Master,Together,17144,1,1,2/15/2014,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,61,2791,3,-1.6167730268540215
1135,1960,Master,Together,17144,1,1,2/15/2014,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,61,2791,3,-1.6167730268540215
3270,1978,Master,Together,17117,1,0,1/17/2013,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,43,3185,3,-1.6180270373044197
7235,1975,Master,Married,17003,1,0,9/12/2013,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,46,2947,3,-1.6233217480949897
10031,1976,PhD,Married,16927,1,1,10/2/2013,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,45,2927,4,-1.626851555288703
4415,1961,Bachelors,Married,16860,1,1,12/9/2012,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0,60,3224,2,-1.6299633589989504
3479,1950,Bachelors,Single,16813,0,0,7/19/2013,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,71,3002,2,-1.6321462660792732
2634,1979,Master,Single,16653,1,0,4/18/2014,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,42,2729,3,-1.6395774391186697
4927,1971,Bachelors,Together,16626,2,0,1/15/2014,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,50,2822,2,-1.640831449569068
8977,1985,High School,Single,16581,0,0,12/1/2013,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,36,2867,1,-1.6429214669863983
10403,1978,Bachelors,Together,16531,1,0,6/18/2014,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,43,2668,2,-1.6452437085612097
6646,1984,Bachelors,Together,16529,1,0,1/3/2014,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,37,2834,2,-1.645336598224202
11010,1984,PhD,Single,16269,1,0,8/30/2013,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,37,2960,4,-1.6574122544132215
3559,1988,Master,Married,16248,1,0,10/5/2014,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,33,2559,3,-1.6583875958746424
7620,1990,High School,Single,16185,1,0,5/8/2013,71,5,11,16,21,8,45,2,2,2,2,8,0,0,0,0,0,0,0,31,3074,1,-1.6613136202589047
5394,1979,High School,Single,16014,1,1,3/17/2013,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,42,3126,1,-1.6692556864447599
642,1980,High School,Married,16005,1,0,8/14/2012,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,41,3341,1,-1.6696736899282258
6347,1979,High School,Single,15862,1,0,6/27/2013,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,42,3024,1,-1.6763153008321865
4808,1956,Bachelors,Married,15759,0,0,5/9/2013,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,65,3073,2,-1.681099118476298
10995,1988,Master,Married,15716,1,0,12/11/2012,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,0,33,3222,3,-1.683096246230636
6354,1984,Bachelors,Together,15345,1,0,8/31/2012,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,1,37,3324,2,-1.7003272787157366
8420,1970,Master,Married,15315,0,0,3/8/2013,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,51,3135,3,-1.7017206236606235
10065,1970,Master,Married,15315,0,0,3/8/2013,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,51,3135,3,-1.7017206236606235
234,1979,Bachelors,Divorced,15287,1,0,10/10/2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,42,3284,2,-1.703021078942518
10264,1979,Bachelors,Divorced,15287,1,0,10/10/2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,42,3284,2,-1.703021078942518
7600,1992,High School,Single,15253,1,0,10/28/2013,13,1,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,0,29,2901,1,-1.7046002032133898
10262,1980,Bachelors,Married,15072,2,0,10/5/2013,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,41,2924,2,-1.7130067177142072
3839,1958,High School,Single,15056,1,1,3/5/2013,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,63,3138,1,-1.7137498350181468
3628,1987,High School,Single,15038,1,0,1/29/2013,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,34,3173,1,-1.7145858419850788
